"vendorNumber","brand","PurchasePrice","ActualPrice","TotalSalesQuantity","TotalSalesDollars","TotalSalesPrice","TotalExciseTax","TotalQuantityPurchase","TotalPurchaseDollars","freightCost","GrossProfit","profitmargin","stockturnover","salestoPurchaseRatio"
10754,45647,6.49,9.99,920,10207.8,5997.59,102.11,882,5724.18,28720.52,4483.62,43.9234702874273,1.04308390022676,1.78327725543222
8735,6990,12.41,19.99,712,11475.88,8274.49,78.87,461,5721.01,263.32,5754.87,50.1475268127586,1.54446854663774,2.00591853536351
4425,2103,14.95,21.99,519,9399.81,6797.34,409.21,382,5710.9,144929.24,3688.91,39.2445166444854,1.3586387434555,1.64594197061759
10754,26992,31.72,45.99,51,2345.49,1563.66,5.65,180,5709.6,28720.52,-3364.11,-143.428878400675,0.283333333333333,0.410797604035309
6785,45859,14.83,22.99,236,3850.64,2817.26,26.12,385,5709.55,13605.41,-1858.91,-48.2753516298589,0.612987012987013,0.674420926342706
9625,3483,10.21,13.99,491,7440.09,4761.81,387.33,559,5707.39,1933.19,1732.7,23.2886967765175,0.878354203935599,1.3035888558518
7153,2779,14.7,23.99,453,8043.47,2656.55,356.97,388,5703.6,15884.82,2339.87,29.0903055522057,1.16752577319588,1.41024440704117
4425,36493,27.15,40.99,268,9749.32,3130.15,29.97,210,5701.5,144929.24,4047.82,41.5189982480829,1.27619047619048,1.70995702885206
4425,25733,30.32,46.99,78,3665.22,2255.52,8.65,188,5700.16,144929.24,-2034.94,-55.5202689060957,0.414893617021277,0.643003003424465
9552,38953,8.27,11.99,680,9153.2,4735.47,75.63,689,5698.03,55551.82,3455.17,37.7482192020277,0.986937590711176,1.60637974879037
17035,24706,12.74,18.99,385,8419.15,5920.29,42.62,447,5694.78,123780.22,2724.37,32.3592049078589,0.861297539149888,1.47839776075634
4425,46763,8.05,11.99,1111,13320.89,7865.44,123.39,706,5683.3,144929.24,7637.59,57.3354332931208,1.57365439093484,2.34386535991413
9165,2670,55.14,74.99,118,8848.82,6824.09,93.1,103,5679.42,68054.7,3169.4,35.8172050058652,1.14563106796116,1.5580499417194
17033,23460,33.79,48.99,69,3380.31,2645.46,7.62,168,5676.72,549.55,-2296.41,-67.9348935452666,0.410714285714286,0.595468862300765
9165,39219,9.08,14.99,647,9605.53,6153.86,71.75,625,5675,68054.7,3930.53,40.9194495254296,1.0352,1.69260440528634
10754,39472,18.06,27.99,302,8434.98,4860.25,33.53,314,5670.84,28720.52,2764.14,32.7699650740132,0.961783439490446,1.48743043358656
8112,2911,82.08,109.99,66,7259.34,2529.77,51.95,69,5663.52,48347.26,1595.82,21.9829901891907,0.956521739130435,1.28177176031867
7153,20944,13.51,20.99,343,7167.57,4690.76,38.02,419,5660.69,15884.82,1506.88,21.0235826088898,0.818615751789976,1.26620076351116
4425,24757,26.45,40.99,216,9069.84,4936.82,24.02,214,5660.3,144929.24,3409.54,37.5920633660572,1.00934579439252,1.60236029892409
17035,2597,14.38,21.99,663,10894.37,5845.78,522.41,393,5651.34,123780.22,5243.03,48.1260504278816,1.68702290076336,1.92774987878981
7153,34138,7.28,10.99,923,10311.77,5927.7,102.54,776,5649.28,15884.82,4662.49,45.2152249322861,1.18943298969072,1.82532464314036
9552,27056,11.25,16.99,317,5385.83,3092.18,35.2,502,5647.5,55551.82,-261.67,-4.85848977780584,0.631474103585657,0.953666223992917
9552,16205,11.25,16.99,483,8326.17,5058.06,53.62,501,5636.25,55551.82,2689.92,32.3068109346795,0.964071856287425,1.47725349301397
4425,37827,5.15,7.99,1163,9292.37,5569.03,129.16,1093,5628.95,144929.24,3663.42,39.4239575049207,1.064043915828,1.65081764805159
6785,12416,5.26,8.99,1054,9461.46,4260.25,117.69,1070,5628.2,13605.41,3833.26,40.5144660549218,0.985046728971963,1.68108098503962
4692,24664,6.62,9.99,841,8401.59,2677.32,94.18,849,5620.38,9139.38,2781.21,33.1033768608085,0.99057714958775,1.49484376501233
12546,1399,27.81,36.99,380,14404.2,11500.95,299.81,202,5617.62,123880.97,8786.58,61.0001249635523,1.88118811881188,2.56411078001004
17035,24704,7.94,11.99,554,6248.46,1792.41,61.96,707,5613.58,123780.22,634.88,10.1605835677911,0.783592644978784,1.11309716793918
10754,33574,11.64,19.99,450,8061.5,5378,49.88,482,5610.48,28720.52,2451.02,30.4040191031446,0.933609958506224,1.43686458199655
9165,25684,11.33,16.99,424,3405.76,1208.51,47.47,495,5608.35,68054.7,-2202.59,-64.672496006765,0.856565656565657,0.607265951661362
7153,16538,8.6,14.99,621,9269.79,6327.77,68.72,651,5598.6,15884.82,3671.19,39.6038097950439,0.953917050691244,1.65573357625121
8112,425,620.15,799.99,18,14399.82,14399.82,14.22,9,5581.35,48347.26,8818.47,61.2401405017563,2,2.57998871240829
6785,23297,14.76,21.99,352,7740.48,4683.87,39.02,378,5579.28,13605.41,2161.2,27.920749100831,0.931216931216931,1.38736181012604
653,6260,21.58,29.99,45,1479.55,1449.56,35.54,258,5567.64,8014.98,-4088.09,-276.306309350816,0.174418604651163,0.265740960263235
9165,16725,4.63,6.99,1197,8367.03,4760.19,51.38,1202,5565.26,68054.7,2801.77,33.4858366708378,0.995840266222962,1.50343919241868
8004,441,37.31,49.99,148,7398.52,6248.75,116.8,149,5559.19,50293.62,1839.33,24.8607829674043,0.993288590604027,1.33086294945846
4425,14538,12.07,17.99,539,9696.61,7231.98,59.6,460,5552.2,144929.24,4144.41,42.7408135420523,1.17173913043478,1.74644465257015
2000,23327,616.43,899.99,9,8099.91,2699.97,1.02,9,5547.87,19016.59,2552.04,31.5070167446305,1,1.46000356893727
4425,22648,24.99,37.99,172,6675.28,3027.22,19.19,222,5547.78,144929.24,1127.5,16.8906772449995,0.774774774774775,1.20323444693193
8920,20650,56.03,83.49,99,8265.51,3172.62,267.3,99,5546.97,232.99,2718.54,32.8901664870044,1,1.49009459218276
9819,24109,34.24,49.99,158,7898.42,5298.94,17.52,162,5546.88,14836.57,2351.54,29.7722835706382,0.975308641975309,1.4239392234914
9165,24404,7.89,11.99,301,3608.99,1798.5,33.48,703,5546.67,68054.7,-1937.68,-53.6903676651917,0.428165007112376,0.65065886378674
10754,14657,8.49,12.99,650,8671.5,6396.21,71.84,653,5543.97,28720.52,3127.53,36.0667704549386,0.995405819295559,1.56413184054026
9165,2055,35.5,48.99,7,342.93,342.93,5.53,156,5538,68054.7,-5195.07,-1514.90683229814,0.0448717948717949,0.0619230769230769
10754,23785,11.03,19.99,480,9595.2,4957.52,53.41,502,5537.06,28720.52,4058.14,42.2934383858596,0.956175298804781,1.73290518795173
3252,13745,6.57,9.99,840,8391.6,969.03,94.44,842,5531.94,61966.91,2859.66,34.0776490776491,0.997624703087886,1.51693619236651
4425,26646,9.93,14.99,530,8288.7,5555.46,58.65,557,5531.01,144929.24,2757.69,33.2704766730609,0.951526032315978,1.49858705733673
9552,34763,7.79,11.99,812,9963.88,5645.41,90.13,710,5530.9,55551.82,4432.98,44.4904996848617,1.14366197183099,1.80149342783272
90010,24090,21.85,32.99,141,4228.59,3208.93,15.57,253,5528.05,524.94,-1299.46,-30.7303380086506,0.557312252964427,0.764933385190076
9552,23267,30.71,46.99,161,7631.39,4177.12,17.88,180,5527.8,55551.82,2103.59,27.5649652291391,0.894444444444444,1.38054741488476
4425,13557,46.05,69.99,1,69.99,69.99,0.11,120,5526,144929.24,-5456.01,-7795.41363051865,0.00833333333333333,0.0126655808903366
90024,14703,7.58,11.99,782,9411.18,5594.37,86.79,729,5525.82,2802.64,3885.36,41.284514800482,1.07270233196159,1.70312822350348
4425,19406,20.54,29.99,218,7296.82,6100.18,24.03,269,5525.26,144929.24,1771.56,24.2785213284691,0.810408921933085,1.32062925545585
9165,27516,367.74,569.99,3,1709.97,569.99,0.34,15,5516.1,68054.7,-3806.13,-222.584606747487,0.2,0.309996192962419
1392,18109,4.36,12.99,895,5808.55,649,100.56,1265,5515.4,79528.99,293.150000000001,5.04687056149987,0.707509881422925,1.05315117670523
90047,15509,17.23,25.99,307,7978.93,4054.44,34.19,320,5513.6,1457.73,2465.33,30.8980026143856,0.959375,1.44713617237377
17032,42117,9.6,14.49,557,8070.93,6578.46,61.48,574,5510.4,283.61,2560.53,31.7253402024302,0.970383275261324,1.46467225609756
8004,2983,59.25,79.99,93,8369.07,89.99,73.24,93,5510.25,50293.62,2858.82,34.1593510390043,1,1.51881856540084
90053,24152,9.24,13.49,543,7325.07,5476.94,60.11,596,5507.04,124.44,1818.03,24.8192850034198,0.911073825503356,1.33012834480955
8352,3568,0.79,0.99,15578,15422.22,5455.89,807.21,6958,5496.82,10261.6,9925.4,64.3577902532839,2.23886174187985,2.80566218286209
3664,2738,458.01,599.99,5,2999.95,2999.95,3.95,12,5496.12,30234.42,-2496.17,-83.2070534508909,0.416666666666667,0.545830513162012
9552,12154,10.06,14.99,607,9821.93,5839.4,67.35,546,5492.76,55551.82,4329.17,44.0765715088582,1.11172161172161,1.78815932245356
4425,38165,6.53,9.99,781,8200.19,4581.65,86.77,841,5491.73,144929.24,2708.46,33.0292346884645,0.928656361474435,1.49318884941539
4425,6280,6.89,9.99,782,9925.18,5681.51,86.84,797,5491.33,144929.24,4433.85,44.6727414515404,0.981179422835634,1.80742734455951
4425,26281,20.26,29.99,207,6207.93,3568.81,23.03,271,5490.46,144929.24,717.469999999999,11.5573145960086,0.763837638376384,1.13067575394411
10754,26983,65.35,99.99,30,2999.7,1299.87,3.36,84,5489.4,28720.52,-2489.7,-82.998299829983,0.357142857142857,0.546453164280249
9165,3518,15.74,21.99,740,13887.6,5567.07,582.94,348,5477.52,68054.7,8410.08,60.5581958005703,2.1264367816092,2.5353809753319
9165,24515,9.39,13.99,433,3952.27,2095.03,48.19,583,5474.37,68054.7,-1522.1,-38.5120449766843,0.742710120068611,0.721958873806484
3252,46165,4.45,6.49,1197,7768.53,960.52,33.78,1230,5473.5,61966.91,2295.03,29.5426547879715,0.973170731707317,1.4192984379282
9552,15076,7.74,11.99,678,8123.22,5306.57,75.06,707,5472.18,55551.82,2651.04,32.6353342639988,0.958981612446959,1.48445774810039
2000,19465,4.72,6.99,1152,7849.77,3089.58,128.74,1159,5470.48,19016.59,2379.29,30.3103148245108,0.993960310612597,1.43493258361241
90024,24588,10.2,16.99,417,6440.83,5164.66,46.01,536,5467.2,2802.64,973.63,15.1165300124363,0.777985074626866,1.17808567456833
4425,17325,13.69,19.99,387,7736.13,4277.86,42.98,399,5462.31,144929.24,2273.82,29.3922154875887,0.969924812030075,1.41627443334413
4425,44703,8.7,13.49,610,8228.9,1227.59,68.69,627,5454.9,144929.24,2774,33.7104594781805,0.972886762360447,1.50853361198189
4425,25777,8.96,13.99,536,7606.64,4988.5,59.43,608,5447.68,144929.24,2158.96,28.382571016901,0.881578947368421,1.39630815319549
2,90609,17,24.99,24,599.76,449.82,0.52,320,5440,27.08,-4840.24,-807.02947845805,0.075,0.11025
10754,37798,11.33,16.99,385,6433.15,4327.42,42.59,480,5438.4,28720.52,994.749999999999,15.4628758850641,0.802083333333333,1.182912253604
9165,13967,8.6,12.99,1009,13211.91,7671.15,111.9,632,5435.2,68054.7,7776.71,58.8613606965231,1.59651898734177,2.43080475419488
4425,25602,123.37,189.99,24,4559.76,2469.87,2.67,44,5428.28,144929.24,-868.52,-19.04749372774,0.545454545454545,0.840000884257997
1587,15057,6.8,9.99,873,8875.27,5024.09,97.01,798,5426.4,6070.09,3448.87,38.8593248430752,1.09398496240601,1.63557238684948
10754,23827,9.93,16.99,519,7601.81,5394.33,57.38,546,5421.78,28720.52,2180.03,28.6777754245371,0.950549450549451,1.40208750631711
8320,20905,5.95,8.99,873,7848.27,4773.69,37.11,911,5420.45,3151.92,2427.82,30.9344607155462,0.958287596048299,1.4479000820965
90024,13887,30.96,49.99,106,5707.94,4309.2,11.72,175,5418,2802.64,289.940000000001,5.07959088567855,0.605714285714286,1.05351421188631
17032,42118,6.81,10.49,757,7940.93,5465.29,83.84,795,5413.95,283.61,2526.98,31.8222172969665,0.952201257861635,1.46675347943738
3252,42124,9.03,13.99,515,10199.85,5780.09,57.16,597,5390.91,61966.91,4808.94,47.1471639288813,0.862646566164154,1.89204605530421
90053,24153,8.72,12.99,587,7625.13,5286.93,65.03,618,5388.96,124.44,2236.17,29.3263196824185,0.949838187702265,1.41495390576289
660,1864,30.76,39.99,175,6998.25,5958.51,138.04,175,5383,17932.33,1615.25,23.0807701925481,1,1.30006501950585
1392,17915,5.8,8.99,852,7901.48,4603.06,94.63,928,5382.4,79528.99,2519.08,31.881115942836,0.918103448275862,1.46802170035672
10754,15584,6.49,11.99,835,8367.65,4915.1,92.76,829,5380.21,28720.52,2987.44,35.7022581011395,1.00723763570567,1.55526457145725
1650,6506,33.21,46.49,106,4825.94,4195.08,83.65,162,5380.02,211.97,-554.079999999999,-11.481286547284,0.654320987654321,0.897011535273103
4692,15820,24.66,36.99,373,13797.27,8174.79,41.38,218,5375.88,9139.38,8421.39,61.0366398570152,1.71100917431193,2.56651376146789
9165,4300,134.32,179.99,28,5039.72,3599.8,22.09,40,5372.8,68054.7,-333.08,-6.60909733080409,0.7,0.938006253722454
8673,31194,14.96,21.99,275,6878.25,3726.51,30.56,359,5370.64,15919.7,1507.61,21.9185112492276,0.766016713091922,1.28071328556746
90010,16839,10.38,15.99,451,7211.49,3725.67,50.25,517,5366.46,524.94,1845.03,25.5845879284309,0.872340425531915,1.34380764973558
9165,28690,6.66,9.99,802,8211.98,4812.29,89.15,805,5361.3,68054.7,2850.68,34.7136744122611,0.996273291925466,1.53171432301867
6785,23452,5.84,9.99,986,8864.14,5600.77,109.3,918,5361.12,13605.41,3503.02,39.519005791876,1.07407407407407,1.65341197361745
9165,17507,9.99,15.99,557,8844.43,5034.83,61.95,536,5354.64,68054.7,3489.79,39.4574890637384,1.03917910447761,1.65173195583643
9552,24123,6.53,9.99,817,8507.83,4637.52,90.76,820,5354.6,55551.82,3153.23,37.0626822585783,0.996341463414634,1.58888245620588
4425,4190,19.52,24.99,536,10766.64,5000.61,422.37,274,5348.48,144929.24,5418.16,50.3235921327359,1.95620437956204,2.01302800047864
5455,27273,9.58,13.99,320,3196.8,1618.38,35.57,558,5345.64,937.21,-2148.84,-67.2184684684684,0.573476702508961,0.598020068691494
10754,43937,161.9,237.99,4,951.96,475.98,0.45,33,5342.7,28720.52,-4390.74,-461.231564351443,0.121212121212121,0.178179572126453
9165,2056,23.52,31.99,34,1087.66,959.7,26.83,227,5339.04,68054.7,-4251.38,-390.87398635603,0.149779735682819,0.203718271449549
90024,17216,11.76,18.99,399,7251.01,5321.07,44.13,454,5339.04,2802.64,1911.97,26.3683266193261,0.878854625550661,1.35811119602026
17037,45839,15.33,22.99,278,6391.22,2988.7,30.98,348,5334.84,358.03,1056.38,16.5286126905348,0.798850574712644,1.19801531067473
9165,26484,7.43,10.99,698,7671.02,4857.58,77.4,718,5334.74,68054.7,2336.28,30.4559237233119,0.972144846796657,1.4379369941178
10754,20512,25.15,38.99,187,7291.13,3548.09,20.82,212,5331.8,28720.52,1959.33,26.8727892658614,0.882075471698113,1.36748002550733
7153,16537,6.84,9.99,847,9121.53,6281.14,93.74,779,5328.36,15884.82,3793.17,41.5847999184347,1.08729139922978,1.71188320608968
1392,41170,2.66,3.99,1804,7197.96,2745.12,136.71,2000,5320,79528.99,1877.96,26.090169992609,0.902,1.353
4425,11249,11.84,17.99,481,10321.19,6856.81,53.25,449,5316.16,144929.24,5005.03,48.4927610091472,1.07126948775056,1.9414746734485
6785,24281,73.82,109.99,43,4329.57,3019.7,4.76,72,5315.04,13605.41,-985.47,-22.7613827701134,0.597222222222222,0.814588413257473
4425,16146,12.83,18.99,391,7808.09,5715.14,43.21,414,5311.62,144929.24,2496.47,31.9728640422946,0.944444444444444,1.47000161909173
9744,24868,7.48,10.99,592,6746.08,4472.08,65.59,709,5303.32,3999.93,1442.76,21.3866423167232,0.834978843441467,1.27204845266739
9165,3565,25.98,38.99,533,17597.67,7832.63,420,204,5299.92,68054.7,12297.75,69.8828310793418,2.61274509803922,3.32036521305982
3252,15266,4.54,6.99,1234,8147.66,4529.14,137.14,1167,5298.18,61966.91,2849.48,34.9729861088951,1.05741216795201,1.53782242203927
3252,28039,5.88,8.99,913,8207.87,1636.18,205.24,901,5297.88,61966.91,2909.99,35.4536560642408,1.01331853496115,1.54927442675183
8352,269,3.17,3.99,1693,6755.07,1564.08,1777.65,1669,5290.73,10261.6,1464.34,21.6776436069501,1.01437986818454,1.27677466058559
1601,18583,31.29,49.99,174,8268.26,6093.72,19.25,169,5288.01,1048.97,2980.25,36.0444640105657,1.02958579881657,1.56358630184134
4425,35607,4.63,9.99,1260,13279.4,8902.56,139.47,1142,5287.46,144929.24,7991.94,60.1829901953401,1.10332749562172,2.51148944861994
9165,18637,13.07,20.99,347,6936.53,5197.4,38.37,404,5280.28,68054.7,1656.25,23.8772123814068,0.858910891089109,1.313667078261
17035,4784,13.23,17.99,405,7604.95,3084.36,318.69,399,5278.77,123780.22,2326.18,30.5877093209028,1.01503759398496,1.44066704933157
9206,2296,39.99,49.99,6,299.94,249.95,4.73,132,5278.68,2211.83,-4978.74,-1659.91198239648,0.0454545454545455,0.0568210234376776
480,2916,47.05,63.99,163,10725.37,10597.39,128.75,112,5269.6,89286.27,5455.77,50.8678954665433,1.45535714285714,2.03532905723395
7153,11200,9.26,14.99,551,8012.49,5038.54,61.12,569,5268.94,15884.82,2743.55,34.2409163693184,0.968365553602812,1.52070245628153
8673,18175,7.43,10.99,687,7550.13,1022.07,77.17,709,5267.87,15919.7,2282.26,30.2280887878752,0.968970380818054,1.43324151886816
9552,29182,8.21,11.99,694,9190.06,5009.2,77.18,641,5262.61,55551.82,3927.45,42.7358472088321,1.08268330733229,1.74629318912099
4425,14174,32.67,49.99,164,8408.36,6213.79,18.12,161,5259.87,144929.24,3148.49,37.4447573605317,1.01863354037267,1.59858703732222
9552,13710,6.03,10.99,838,6459.62,3235.79,93.33,870,5246.1,55551.82,1213.52,18.786244392085,0.963218390804598,1.23131850326909
9552,35490,7.58,11.99,694,8327.06,5039.83,77.04,692,5245.36,55551.82,3081.7,37.008259817991,1.0028901734104,1.58750972287889
9552,31790,5.15,7.99,1049,8667.51,4716.33,116.57,1018,5242.7,55551.82,3424.81,39.5131935238609,1.03045186640472,1.65325309477941
17035,1031,33.57,49.99,204,9852.96,7223.51,79.92,156,5236.92,123780.22,4616.04,46.8492716909436,1.30769230769231,1.8814417634793
653,14724,11.48,18.99,428,7333.72,4864.17,46.76,456,5234.88,8014.98,2098.84,28.6190364508053,0.93859649122807,1.40093373678098
10754,10264,19.6,29.99,1244,37307.56,16794.4,138.57,267,5233.2,28720.52,32074.36,85.9728162334926,4.65917602996255,7.1290147519682
4425,20788,11.1,16.99,473,8036.27,4536.33,52.55,471,5228.1,144929.24,2808.17,34.9436990046377,1.00424628450106,1.53713012375433
4425,14195,15.89,23.99,164,4283.36,1156.56,18.37,329,5227.81,144929.24,-944.450000000001,-22.0492790706362,0.498480243161094,0.819341177280735
10754,610,14.48,20.99,175,3607.25,2951.57,19.31,361,5227.28,28720.52,-1620.03,-44.9103888003327,0.484764542936288,0.690081648582054
90024,21157,7.38,10.99,660,8741.4,5195.09,73.21,708,5225.04,2802.64,3516.36,40.2265083396252,0.932203389830508,1.67298240779018
11567,3282,0.79,0.99,9217,9124.83,2668.05,480.02,6612,5223.48,20964.81,3901.35,42.7553170853594,1.39398064125832,1.74688713271612
1587,21981,25.97,39.99,197,7878.03,4438.89,21.92,201,5219.97,6070.09,2658.06,33.740160928557,0.980099502487562,1.50920982304496
4425,33767,7.14,11.99,723,8666.77,5369.52,80.14,731,5219.34,144929.24,3447.43,39.7775641905808,0.9890560875513,1.66051071591427
3960,8606,0.73,0.99,10465,10360.35,1717.65,547.87,7144,5215.12,257032.07,5145.23,49.6627044453131,1.46486562150056,1.98659858258295
7239,6186,7.84,11.99,672,8612.28,3641.15,150.49,665,5213.6,16978.67,3398.68,39.4631851263545,1.01052631578947,1.65188737148995
10754,20932,7.43,10.99,681,8498.19,5406.69,75.53,701,5208.43,28720.52,3289.76,38.7113020537314,0.971469329529244,1.63162219709202
4425,44174,25.5,37.99,34,1291.66,721.81,3.78,204,5202,144929.24,-3910.34,-302.737562516452,0.166666666666667,0.248300653594771
1392,27911,10.38,15.99,560,9044.4,5836.38,62.07,501,5200.38,79528.99,3844.02,42.5016584848083,1.11776447105788,1.73918059834089
4425,17921,8.9,14.99,628,8287.72,5332.97,69.67,584,5197.6,144929.24,3090.12,37.2855260554169,1.07534246575342,1.59452824380483
7153,21041,10.27,15.99,381,6072.19,4098.43,42.16,506,5196.62,15884.82,875.570000000001,14.4193445857261,0.75296442687747,1.16848836359018
8892,6241,4.05,5.99,1238,7415.62,1928.78,138.58,1278,5175.9,11595.97,2239.72,30.2027342285608,0.968701095461659,1.43272087946058
8673,23240,5.4,7.99,958,9570.42,2917.08,107.28,958,5173.2,15919.7,4397.22,45.945945945946,1,1.85
8892,22919,12.92,22.99,850,16141.5,11811.78,94.04,400,5168,11595.97,10973.5,67.983149025803,2.125,3.12335526315789
4425,37913,13.15,19.99,467,9335.33,6216.89,51.72,393,5167.95,144929.24,4167.38,44.6409500253339,1.1882951653944,1.80638938070221
10754,16526,6.03,8.99,908,8262.92,4526.03,100.98,856,5161.68,28720.52,3101.24,37.5320104757156,1.0607476635514,1.60081988809845
9165,1988,23.25,29.99,8,239.92,239.92,6.32,222,5161.5,68054.7,-4921.58,-2051.34211403801,0.036036036036036,0.046482611643902
3252,10235,6.89,9.99,761,7982.89,1940.65,171,749,5160.61,61966.91,2822.28,35.3541136104844,1.01602136181575,1.5468888367848
3924,2133,198.4,249.99,26,6499.74,2749.89,20.46,26,5158.4,14069.87,1341.34,20.6368254730189,1,1.26003024193548
9552,35896,31.03,44.99,129,5530.71,3560.17,14.31,166,5150.98,55551.82,379.73,6.8658454339497,0.77710843373494,1.07371995231975
